id	name
GO:0034472	snRNA 3'-end processing
GO:0010506	regulation of autophagy
GO:0071902	positive regulation of protein serine/threonine kinase activity
GO:0051983	regulation of chromosome segregation
GO:0008535	respiratory chain complex IV assembly
GO:0006370	7-methylguanosine mRNA capping
GO:0051241	negative regulation of multicellular organismal process
GO:0006144	purine nucleobase metabolic process
GO:0006169	adenosine salvage
GO:0080094	response to trehalose-6-phosphate
GO:0030970	retrograde protein transport, ER to cytosol
GO:0051228	mitotic spindle disassembly
GO:0097352	autophagosome maturation
GO:0051177	meiotic sister chromatid cohesion
GO:0002218	activation of innate immune response
GO:0006225	UDP biosynthetic process
GO:0009396	folic acid-containing compound biosynthetic process
GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process
GO:0006127	glycerophosphate shuttle
GO:0090522	vesicle tethering involved in exocytosis
GO:0090677	reversible differentiation
GO:0034090	maintenance of meiotic sister chromatid cohesion
GO:0015671	oxygen transport
GO:0090393	sepal giant cell development
GO:0015919	peroxisomal membrane transport
GO:0043574	peroxisomal transport
GO:0071763	nuclear membrane organization
GO:0046396	D-galacturonate metabolic process
GO:0006998	nuclear envelope organization
GO:0051291	protein heterooligomerization
GO:0070197	meiotic attachment of telomere to nuclear envelope
GO:0090435	protein localization to nuclear envelope
GO:0046373	L-arabinose metabolic process
GO:0006986	response to unfolded protein
GO:0033473	indoleacetic acid conjugate metabolic process
GO:1902883	negative regulation of response to oxidative stress
GO:0015853	adenine transport
GO:0015854	guanine transport
GO:0043972	histone H3-K23 acetylation
GO:0044154	histone H3-K14 acetylation
GO:0016598	protein arginylation
GO:0050994	regulation of lipid catabolic process
GO:1902459	positive regulation of stem cell population maintenance
GO:0097359	UDP-glucosylation
GO:0048655	anther wall tapetum morphogenesis
GO:0006450	regulation of translational fidelity
GO:0018215	protein phosphopantetheinylation
GO:0033554	cellular response to stress
GO:0006430	lysyl-tRNA aminoacylation
GO:2000630	positive regulation of miRNA metabolic process
GO:0072660	maintenance of protein location in plasma membrane
GO:0035336	long-chain fatty-acyl-CoA metabolic process
GO:1903175	fatty alcohol biosynthetic process
GO:0032781	positive regulation of ATP-dependent activity
GO:0010377	guard cell fate commitment
GO:0022619	generative cell differentiation
GO:2000036	regulation of stem cell population maintenance
GO:2000134	negative regulation of G1/S transition of mitotic cell cycle
GO:2000653	regulation of genetic imprinting
GO:0030029	actin filament-based process
GO:2001142	nicotinate transport
GO:2001143	N-methylnicotinate transport
GO:0030243	cellulose metabolic process
GO:0043388	positive regulation of DNA binding
GO:0010499	proteasomal ubiquitin-independent protein catabolic process
GO:0061387	regulation of extent of cell growth
GO:0006362	transcription elongation by RNA polymerase I
GO:0015969	guanosine tetraphosphate metabolic process
GO:0034096	positive regulation of maintenance of meiotic sister chromatid cohesion
GO:2000711	positive regulation of maintenance of meiotic sister chromatid cohesion, centromeric
GO:0006787	porphyrin-containing compound catabolic process
GO:0046149	pigment catabolic process
GO:0000481	maturation of 5S rRNA
GO:0060250	germ-line stem-cell niche homeostasis
GO:0080038	positive regulation of cytokinin-activated signaling pathway
GO:0015871	choline transport
GO:0030100	regulation of endocytosis
GO:0090603	sieve element differentiation
GO:0051570	regulation of histone H3-K9 methylation
GO:1905642	negative regulation of DNA methylation
GO:0006290	pyrimidine dimer repair
GO:0010478	chlororespiration
GO:0046395	carboxylic acid catabolic process
GO:0090410	malonate catabolic process
GO:0000280	nuclear division
GO:0015850	organic hydroxy compound transport
GO:1901140	p-coumaryl alcohol transport
GO:0051336	regulation of hydrolase activity
GO:0031117	positive regulation of microtubule depolymerization
GO:1902334	fructose export from vacuole to cytoplasm
GO:0051306	mitotic sister chromatid separation
GO:0006083	acetate metabolic process
GO:0006097	glyoxylate cycle
GO:0001193	maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II
GO:1901918	negative regulation of exoribonuclease activity
GO:0042794	plastid rRNA transcription
GO:0051644	plastid localization
GO:0009865	pollen tube adhesion
GO:0000281	mitotic cytokinesis
GO:1902369	negative regulation of RNA catabolic process
GO:0006212	uracil catabolic process
GO:0019483	beta-alanine biosynthetic process
GO:0042425	choline biosynthetic process
GO:1900088	regulation of inositol biosynthetic process
GO:1900091	regulation of raffinose biosynthetic process
GO:0060586	multicellular organismal iron ion homeostasis
GO:0000183	rDNA heterochromatin formation
GO:0097510	base-excision repair, AP site formation via deaminated base removal
GO:0072423	response to DNA damage checkpoint signaling
GO:0000423	mitophagy
GO:0034727	piecemeal microautophagy of the nucleus
GO:0000389	mRNA 3'-splice site recognition
GO:0010992	ubiquitin recycling
GO:0080175	phragmoplast microtubule organization
GO:0061709	reticulophagy
GO:0051701	biological process involved in interaction with host
GO:0071248	cellular response to metal ion
GO:0006848	pyruvate transport
GO:0009081	branched-chain amino acid metabolic process
GO:0008202	steroid metabolic process
GO:0032365	intracellular lipid transport
GO:0006207	'de novo' pyrimidine nucleobase biosynthetic process
GO:0009220	pyrimidine ribonucleotide biosynthetic process
GO:0006408	snRNA export from nucleus
GO:0010777	meiotic mismatch repair involved in reciprocal meiotic recombination
GO:0045143	homologous chromosome segregation
GO:0006740	NADPH regeneration
GO:0036124	histone H3-K9 trimethylation
GO:0070544	histone H3-K36 demethylation
GO:0071557	histone H3-K27 demethylation
GO:0070455	positive regulation of heme biosynthetic process
GO:0030974	thiamine pyrophosphate transmembrane transport
GO:0035461	vitamin transmembrane transport
GO:0052865	1-deoxy-D-xylulose 5-phosphate biosynthetic process
GO:0090148	membrane fission
GO:0009801	cinnamic acid ester metabolic process
GO:0002752	cell surface pattern recognition receptor signaling pathway
GO:0032499	detection of peptidoglycan
GO:0062211	root regeneration
GO:0097198	histone H3-K36 trimethylation
GO:0006105	succinate metabolic process
GO:0009448	gamma-aminobutyric acid metabolic process
GO:0010033	response to organic substance
GO:0019484	beta-alanine catabolic process
GO:0010513	positive regulation of phosphatidylinositol biosynthetic process
GO:0046890	regulation of lipid biosynthetic process
GO:0039694	viral RNA genome replication
GO:0034402	recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex
GO:0033528	S-methylmethionine cycle
GO:0000080	mitotic G1 phase
GO:0000084	mitotic S phase
GO:0000085	mitotic G2 phase
GO:0010481	epidermal cell division
GO:0071490	cellular response to far red light
GO:0000730	DNA recombinase assembly
GO:1903292	protein localization to Golgi membrane
GO:0006799	polyphosphate biosynthetic process
GO:0009439	cyanate metabolic process
GO:0009440	cyanate catabolic process
GO:0009259	ribonucleotide metabolic process
GO:0032774	RNA biosynthetic process
GO:0033353	S-adenosylmethionine cycle
GO:0033481	galacturonate biosynthetic process
GO:0000819	sister chromatid segregation
GO:1901652	response to peptide
GO:0061086	negative regulation of histone H3-K27 methylation
GO:0090547	response to low humidity
GO:0032042	mitochondrial DNA metabolic process
GO:0048572	short-day photoperiodism
GO:0051571	positive regulation of histone H3-K4 methylation
GO:0071596	ubiquitin-dependent protein catabolic process via the N-end rule pathway
GO:0006279	premeiotic DNA replication
GO:1902977	mitotic DNA replication preinitiation complex assembly
GO:0046246	terpene biosynthetic process
GO:1901045	negative regulation of oviposition
GO:0043065	positive regulation of apoptotic process
GO:0043604	amide biosynthetic process
GO:0006363	termination of RNA polymerase I transcription
GO:0009093	cysteine catabolic process
GO:0080180	2-methylguanosine metabolic process
GO:0060773	flower phyllotactic patterning
GO:1904350	regulation of protein catabolic process in the vacuole
GO:0035616	histone H2B conserved C-terminal lysine deubiquitination
GO:2000143	negative regulation of DNA-templated transcription initiation
GO:0032984	protein-containing complex disassembly
GO:0006505	GPI anchor metabolic process
GO:0045056	transcytosis
GO:0048211	Golgi vesicle docking
GO:0140040	mitochondrial polycistronic RNA processing
GO:0062075	pollen aperture formation
GO:0006723	cuticle hydrocarbon biosynthetic process
GO:1904095	negative regulation of endosperm development
GO:2000692	negative regulation of seed maturation
GO:2001280	positive regulation of unsaturated fatty acid biosynthetic process
GO:0044090	positive regulation of vacuole organization
GO:1901096	regulation of autophagosome maturation
GO:1903415	flavonoid transport from endoplasmic reticulum to plant-type vacuole
GO:0035670	plant-type ovary development
GO:0045488	pectin metabolic process
GO:0051222	positive regulation of protein transport
GO:0010353	response to trehalose
GO:0031334	positive regulation of protein-containing complex assembly
GO:0005980	glycogen catabolic process
GO:0018343	protein farnesylation
GO:0006562	proline catabolic process
GO:0010133	proline catabolic process to glutamate
GO:0010245	radial microtubular system formation
GO:1901673	regulation of mitotic spindle assembly
GO:0043462	regulation of ATP-dependent activity
GO:0051410	detoxification of nitrogen compound
GO:0019218	regulation of steroid metabolic process
GO:0000412	histone peptidyl-prolyl isomerization
GO:0048453	sepal formation
GO:1990619	histone H3-K9 deacetylation
GO:0043048	dolichyl monophosphate biosynthetic process
GO:1902075	cellular response to salt
GO:0010362	negative regulation of anion channel activity by blue light
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process
GO:0031426	polycistronic mRNA processing
GO:0098705	copper ion import across plasma membrane
GO:0006226	dUMP biosynthetic process
GO:0046081	dUTP catabolic process
GO:0000292	RNA fragment catabolic process
GO:0070478	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay
GO:0009251	glucan catabolic process
GO:0070981	L-asparagine biosynthetic process
GO:0046443	FAD metabolic process
GO:0010322	regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway
GO:0051246	regulation of protein metabolic process
GO:0007076	mitotic chromosome condensation
GO:0032049	cardiolipin biosynthetic process
GO:0001578	microtubule bundle formation
GO:0031110	regulation of microtubule polymerization or depolymerization
GO:1904825	protein localization to microtubule plus-end
GO:0001881	receptor recycling
GO:0080167	response to karrikin
GO:0046322	negative regulation of fatty acid oxidation
GO:1901562	response to paraquat
GO:0090449	phloem glucosinolate loading
GO:1901349	glucosinolate transport
GO:0035278	miRNA-mediated gene silencing by inhibition of translation
GO:0010618	aerenchyma formation
GO:0097355	protein localization to heterochromatin
GO:1902465	negative regulation of histone H3-K27 trimethylation
GO:2000779	regulation of double-strand break repair
GO:0033494	ferulate metabolic process
GO:0098725	symmetric cell division
GO:0033611	oxalate catabolic process
GO:0045900	negative regulation of translational elongation
GO:1902184	negative regulation of shoot apical meristem development
GO:1900103	positive regulation of endoplasmic reticulum unfolded protein response
GO:0016031	tRNA import into mitochondrion
GO:0010438	cellular response to sulfur starvation
GO:0002943	tRNA dihydrouridine synthesis
GO:0010480	microsporocyte differentiation
GO:1901607	alpha-amino acid biosynthetic process
GO:0048639	positive regulation of developmental growth
GO:1903942	positive regulation of respiratory gaseous exchange
GO:0010406	classical arabinogalactan protein metabolic process
GO:0010500	transmitting tissue development
GO:0048462	carpel formation
GO:0080126	ovary septum development
GO:0009937	regulation of gibberellic acid mediated signaling pathway
GO:0044347	cell wall polysaccharide catabolic process
GO:0023056	positive regulation of signaling
GO:0019673	GDP-mannose metabolic process
GO:0046460	neutral lipid biosynthetic process
GO:0017145	stem cell division
GO:2000069	regulation of post-embryonic root development
GO:0017003	protein-heme linkage
GO:0018063	cytochrome c-heme linkage
GO:0044843	cell cycle G1/S phase transition
GO:0046459	short-chain fatty acid metabolic process
GO:0006793	phosphorus metabolic process
GO:0034434	sterol esterification
GO:0010212	response to ionizing radiation
GO:0010792	DNA double-strand break processing involved in repair via single-strand annealing
GO:0010636	positive regulation of mitochondrial fusion
GO:0048312	intracellular distribution of mitochondria
GO:2000617	positive regulation of histone H3-K9 acetylation
GO:0071327	cellular response to trehalose stimulus
GO:0045089	positive regulation of innate immune response
GO:0010164	response to cesium ion
GO:0018901	2,4-dichlorophenoxyacetic acid metabolic process
GO:1903825	organic acid transmembrane transport
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0006223	uracil salvage
GO:0019685	photosynthesis, dark reaction
GO:1901799	negative regulation of proteasomal protein catabolic process
GO:0030010	establishment of cell polarity
GO:0090610	bundle sheath cell fate specification
GO:1902185	positive regulation of shoot apical meristem development
GO:0006110	regulation of glycolytic process
GO:1902553	positive regulation of catalase activity
GO:0005990	lactose catabolic process
GO:0006222	UMP biosynthetic process
GO:0016048	detection of temperature stimulus
GO:0043970	histone H3-K9 acetylation
GO:2000693	positive regulation of seed maturation
GO:0045022	early endosome to late endosome transport
GO:0046084	adenine biosynthetic process
GO:0032006	regulation of TOR signaling
GO:0006431	methionyl-tRNA aminoacylation
GO:0033043	regulation of organelle organization
GO:0010401	pectic galactan metabolic process
GO:0046506	sulfolipid biosynthetic process
GO:0002939	tRNA N1-guanine methylation
GO:0045717	negative regulation of fatty acid biosynthetic process
GO:0035494	SNARE complex disassembly
GO:0009150	purine ribonucleotide metabolic process
GO:0034462	small-subunit processome assembly
GO:1902006	negative regulation of proline biosynthetic process
GO:0019279	L-methionine biosynthetic process from L-homoserine via cystathionine
GO:0071266	'de novo' L-methionine biosynthetic process
GO:0000495	box H/ACA RNA 3'-end processing
GO:1902001	fatty acid transmembrane transport
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress
GO:1905168	positive regulation of double-strand break repair via homologous recombination
GO:0034484	raffinose catabolic process
GO:0006167	AMP biosynthetic process
GO:0046040	IMP metabolic process
GO:0010409	extensin metabolic process
GO:1990058	fruit replum development
GO:0007088	regulation of mitotic nuclear division
GO:0007113	endomitotic cell cycle
GO:0008612	peptidyl-lysine modification to peptidyl-hypusine
GO:0046839	phospholipid dephosphorylation
GO:0010299	detoxification of cobalt ion
GO:0010312	detoxification of zinc ion
GO:1902009	positive regulation of toxin transport
GO:2000378	negative regulation of reactive oxygen species metabolic process
GO:2000640	positive regulation of SREBP signaling pathway
GO:0072755	cellular response to benomyl
GO:1990451	cellular stress response to acidic pH
GO:0071277	cellular response to calcium ion
GO:0046705	CDP biosynthetic process
GO:0009890	negative regulation of biosynthetic process
GO:0019725	cellular homeostasis
GO:0019499	cyanide metabolic process
GO:0019500	cyanide catabolic process
GO:0006433	prolyl-tRNA aminoacylation
GO:0019450	L-cysteine catabolic process to pyruvate
GO:0018316	peptide cross-linking via L-cystine
GO:0006971	hypotonic response
GO:0048640	negative regulation of developmental growth
GO:0072732	cellular response to calcium ion starvation
GO:0010821	regulation of mitochondrion organization
GO:0016118	carotenoid catabolic process
GO:0016124	xanthophyll catabolic process
GO:0015882	L-ascorbic acid transmembrane transport
GO:0016032	viral process
GO:1902464	regulation of histone H3-K27 trimethylation
GO:1905933	regulation of cell fate determination
GO:0006805	xenobiotic metabolic process
GO:0042178	xenobiotic catabolic process
GO:0080121	AMP transport
GO:0009868	jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid mediated signaling pathway
GO:0042539	hypotonic salinity response
GO:0042304	regulation of fatty acid biosynthetic process
GO:2000013	regulation of arginine biosynthetic process via ornithine
GO:1901403	positive regulation of tetrapyrrole metabolic process
GO:0007041	lysosomal transport
GO:0042882	L-arabinose transmembrane transport
GO:0090329	regulation of DNA-templated DNA replication
GO:2000232	regulation of rRNA processing
GO:0060195	negative regulation of antisense RNA transcription
GO:0045014	carbon catabolite repression of transcription by glucose
GO:1903329	regulation of iron-sulfur cluster assembly
GO:0031468	nuclear membrane reassembly
GO:0046321	positive regulation of fatty acid oxidation
GO:2001294	malonyl-CoA catabolic process
GO:0071474	cellular hyperosmotic response
GO:0090279	regulation of calcium ion import
GO:0019419	sulfate reduction
GO:0006754	ATP biosynthetic process
GO:1901672	positive regulation of systemic acquired resistance
GO:2001011	positive regulation of plant-type cell wall cellulose biosynthetic process
GO:0000256	allantoin catabolic process
GO:0010136	ureide catabolic process
GO:0045184	establishment of protein localization
GO:0015858	nucleoside transport
GO:0015864	pyrimidine nucleoside transport
GO:0006850	mitochondrial pyruvate transmembrane transport
GO:0010360	negative regulation of anion channel activity
GO:1901017	negative regulation of potassium ion transmembrane transporter activity
GO:0032469	endoplasmic reticulum calcium ion homeostasis
GO:0030162	regulation of proteolysis
GO:0110051	metabolite repair
GO:0000050	urea cycle
GO:0006560	proline metabolic process
GO:0009445	putrescine metabolic process
GO:0033389	putrescine biosynthetic process from arginine, using agmatinase
GO:0009583	detection of light stimulus
GO:0071000	response to magnetism
GO:0010833	telomere maintenance via telomere lengthening
GO:1902775	mitochondrial large ribosomal subunit assembly
GO:2000029	regulation of proanthocyanidin biosynthetic process
GO:0006482	protein demethylation
GO:0006428	isoleucyl-tRNA aminoacylation
GO:0034724	chromatin organization
GO:1905691	lipid droplet disassembly
GO:1902040	positive regulation of seed dormancy process
GO:0001172	RNA-templated transcription
GO:0002188	translation reinitiation
GO:0009069	serine family amino acid metabolic process
GO:0042866	pyruvate biosynthetic process
GO:0070178	D-serine metabolic process
GO:0070179	D-serine biosynthetic process
GO:0045026	plasma membrane fusion
GO:0061936	fusion of sperm to egg plasma membrane involved in double fertilization forming a zygote and endosperm
GO:0006084	acetyl-CoA metabolic process
GO:0006643	membrane lipid metabolic process
GO:1903647	negative regulation of chlorophyll catabolic process
GO:1904668	positive regulation of ubiquitin protein ligase activity
GO:1905786	positive regulation of anaphase-promoting complex-dependent catabolic process
GO:0055092	sterol homeostasis
GO:0080064	4,4-dimethyl-9beta,19-cyclopropylsterol oxidation
GO:0042177	negative regulation of protein catabolic process
GO:0045806	negative regulation of endocytosis
GO:1900186	negative regulation of clathrin-dependent endocytosis
GO:1990109	rejection of pollen from other species
GO:0016106	sesquiterpenoid biosynthetic process
GO:0045338	farnesyl diphosphate metabolic process
GO:0061692	cellular detoxification of hydrogen peroxide
GO:0120196	negative regulation of anther dehiscence
GO:0009143	nucleoside triphosphate catabolic process
GO:1902395	regulation of 1-deoxy-D-xylulose-5-phosphate synthase activity
GO:0071291	cellular response to selenium ion
GO:0010564	regulation of cell cycle process
GO:0044770	cell cycle phase transition
GO:0031535	plus-end directed microtubule sliding
GO:0047496	vesicle transport along microtubule
GO:0070206	protein trimerization
GO:0006725	cellular aromatic compound metabolic process
GO:0099636	cytoplasmic streaming
GO:0033231	carbohydrate export
GO:0023051	regulation of signaling
GO:0010263	tricyclic triterpenoid biosynthetic process
GO:0032535	regulation of cellular component size
GO:0098653	centromere clustering
GO:0019566	arabinose metabolic process
GO:0051493	regulation of cytoskeleton organization
GO:0070482	response to oxygen levels
GO:0071816	tail-anchored membrane protein insertion into ER membrane
GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway
GO:0080191	secondary thickening
GO:0000024	maltose biosynthetic process
GO:0072756	cellular response to paraquat
GO:1904292	regulation of ERAD pathway
GO:0080127	fruit septum development
GO:1902326	positive regulation of chlorophyll biosynthetic process
GO:1904964	positive regulation of phytol biosynthetic process
GO:0110155	NAD-cap decapping
GO:0071226	cellular response to molecule of fungal origin
GO:0009597	detection of virus
GO:0071257	cellular response to electrical stimulus
GO:0042659	regulation of cell fate specification
GO:0044038	cell wall macromolecule biosynthetic process
GO:0051572	negative regulation of histone H3-K4 methylation
GO:0046340	diacylglycerol catabolic process
GO:0052651	monoacylglycerol catabolic process
GO:0009729	detection of brassinosteroid stimulus
GO:0046827	positive regulation of protein export from nucleus
GO:0045691	regulation of embryo sac central cell differentiation
GO:0045697	regulation of synergid differentiation
GO:0009187	cyclic nucleotide metabolic process
GO:0010426	DNA methylation on cytosine within a CHH sequence
GO:0090116	C-5 methylation of cytosine
GO:1901811	beta-carotene catabolic process
GO:0006595	polyamine metabolic process
GO:0007000	nucleolus organization
GO:0015675	nickel cation transport
GO:2000117	negative regulation of cysteine-type endopeptidase activity
GO:0035987	endodermal cell differentiation
GO:1903224	regulation of endodermal cell differentiation
GO:0006499	N-terminal protein myristoylation
GO:0010350	cellular response to magnesium starvation
GO:0031115	negative regulation of microtubule polymerization
GO:0035865	cellular response to potassium ion
GO:0071281	cellular response to iron ion
GO:0071286	cellular response to magnesium ion
GO:0071325	cellular response to mannitol stimulus
GO:0072709	cellular response to sorbitol
GO:0075733	intracellular transport of virus
GO:0031293	membrane protein intracellular domain proteolysis
GO:1905897	regulation of response to endoplasmic reticulum stress
GO:1990440	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress
GO:0010602	regulation of 1-aminocyclopropane-1-carboxylate metabolic process
GO:0060147	regulation of post-transcriptional gene silencing
GO:0034587	piRNA metabolic process
GO:0006551	leucine metabolic process
GO:0006573	valine metabolic process
GO:0071485	cellular response to absence of light
GO:1901528	hydrogen peroxide mediated signaling pathway involved in stomatal movement
GO:0009971	anastral spindle assembly involved in male meiosis
GO:0006771	riboflavin metabolic process
GO:0009398	FMN biosynthetic process
GO:0051295	establishment of meiotic spindle localization
GO:0042391	regulation of membrane potential
GO:0097339	glycolate transmembrane transport
GO:0006221	pyrimidine nucleotide biosynthetic process
GO:0045876	positive regulation of sister chromatid cohesion
GO:0006750	glutathione biosynthetic process
GO:0000725	recombinational repair
GO:0005993	trehalose catabolic process
GO:0070328	triglyceride homeostasis
GO:0034635	glutathione transport
GO:1903730	regulation of phosphatidate phosphatase activity
GO:0090160	Golgi to lysosome transport
GO:0051598	meiotic recombination checkpoint signaling
GO:0016553	base conversion or substitution editing
GO:0000053	argininosuccinate metabolic process
GO:0061015	snRNA import into nucleus
GO:1905039	carboxylic acid transmembrane transport
GO:1905200	gibberellic acid transmembrane transport
GO:0036292	DNA rewinding
GO:0009142	nucleoside triphosphate biosynthetic process
GO:0051649	establishment of localization in cell
GO:0000494	box C/D RNA 3'-end processing
GO:1990258	histone glutamine methylation
GO:0016119	carotene metabolic process
GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase
GO:0006114	glycerol biosynthetic process
GO:0010151	chloroplast elongation
GO:0043610	regulation of carbohydrate utilization
GO:0080050	regulation of seed development
GO:0051639	actin filament network formation
GO:0010888	negative regulation of lipid storage
GO:0006422	aspartyl-tRNA aminoacylation
GO:0033512	L-lysine catabolic process to acetyl-CoA via saccharopine
GO:0046471	phosphatidylglycerol metabolic process
GO:0048533	sporocyte differentiation
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay
GO:0070651	nonfunctional rRNA decay
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay
GO:0071025	RNA surveillance
GO:0010288	response to lead ion
GO:0080090	regulation of primary metabolic process
GO:0080091	regulation of raffinose metabolic process
GO:0010080	regulation of floral meristem growth
GO:0010081	regulation of inflorescence meristem growth
GO:1905435	regulation of histone H3-K4 trimethylation
GO:0070995	NADPH oxidation
GO:0033044	regulation of chromosome organization
GO:1901987	regulation of cell cycle phase transition
GO:0009900	dehiscence
GO:1903842	response to arsenite ion
GO:1901695	tyramine biosynthetic process
GO:0048254	snoRNA localization
GO:0019320	hexose catabolic process
GO:0031570	DNA integrity checkpoint signaling
GO:0072718	response to cisplatin
GO:0051764	actin crosslink formation
GO:0098676	modulation of host virulence by virus
GO:0019321	pentose metabolic process
GO:0000737	DNA catabolic process, endonucleolytic
GO:0034969	histone arginine methylation
GO:0035246	peptidyl-arginine N-methylation
GO:0043985	histone H4-R3 methylation
GO:1904143	positive regulation of carotenoid biosynthetic process
GO:0034089	establishment of meiotic sister chromatid cohesion
GO:0060772	leaf phyllotactic patterning
GO:0010585	glutamine secretion
GO:0045176	apical protein localization
GO:0106146	sideretin biosynthesis
GO:0051562	negative regulation of mitochondrial calcium ion concentration
GO:1904216	positive regulation of protein import into chloroplast stroma
GO:0036071	N-glycan fucosylation
GO:1990569	UDP-N-acetylglucosamine transmembrane transport
GO:0006862	nucleotide transport
GO:1905639	positive regulation of mitochondrial mRNA catabolic process
GO:0022603	regulation of anatomical structure morphogenesis
GO:1902749	regulation of cell cycle G2/M phase transition
GO:1901181	negative regulation of cellular response to caffeine
GO:0090470	shoot organ boundary specification
GO:0009264	deoxyribonucleotide catabolic process
GO:0019477	L-lysine catabolic process
GO:0016487	farnesol metabolic process
GO:0055076	transition metal ion homeostasis
GO:0006476	protein deacetylation
GO:0030186	melatonin metabolic process
GO:0090042	tubulin deacetylation
GO:0032970	regulation of actin filament-based process
GO:1900486	positive regulation of isopentenyl diphosphate biosynthetic process, mevalonate pathway
GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:0002949	tRNA threonylcarbamoyladenosine modification
GO:0019933	cAMP-mediated signaling
GO:0045761	regulation of adenylate cyclase activity
GO:0033194	response to hydroperoxide
GO:0080149	sucrose induced translational repression
GO:1903527	positive regulation of membrane tubulation
GO:0042554	superoxide anion generation
GO:0046110	xanthine metabolic process
GO:0046473	phosphatidic acid metabolic process
GO:0043414	macromolecule methylation
GO:0002230	positive regulation of defense response to virus by host
GO:0048449	floral organ formation
GO:0090701	specification of plant organ identity
GO:0032350	regulation of hormone metabolic process
GO:0045930	negative regulation of mitotic cell cycle
GO:0006544	glycine metabolic process
GO:2001108	positive regulation of Rho guanyl-nucleotide exchange factor activity
GO:1903086	negative regulation of sinapate ester biosynthetic process
GO:0048455	stamen formation
GO:0043457	regulation of cellular respiration
GO:1990059	fruit valve development
GO:0070898	RNA polymerase III preinitiation complex assembly
GO:0048657	anther wall tapetum cell differentiation
GO:1904369	positive regulation of sclerenchyma cell differentiation
GO:0015805	S-adenosyl-L-methionine transport
GO:0034775	glutathione transmembrane transport
GO:0009436	glyoxylate catabolic process
GO:0015916	fatty-acyl-CoA transport
GO:0015741	fumarate transport
GO:0015742	alpha-ketoglutarate transport
GO:0015744	succinate transport
GO:0006982	response to lipid hydroperoxide
GO:0010335	response to non-ionic osmotic stress
GO:0048457	floral whorl morphogenesis
GO:0032055	negative regulation of translation in response to stress
GO:0002252	immune effector process
GO:0070828	heterochromatin organization
GO:0034637	cellular carbohydrate biosynthetic process
GO:0044794	positive regulation by host of viral process
GO:0006747	FAD biosynthetic process
GO:0015851	nucleobase transport
GO:0000041	transition metal ion transport
GO:0035444	nickel cation transmembrane transport
GO:0055068	cobalt ion homeostasis
GO:0048498	establishment of petal orientation
GO:0090428	perianth development
GO:2000035	regulation of stem cell division
GO:0036104	Kdo2-lipid A biosynthetic process
GO:0051052	regulation of DNA metabolic process
GO:0080114	positive regulation of glycine hydroxymethyltransferase activity
GO:0046719	regulation by virus of viral protein levels in host cell
GO:0045860	positive regulation of protein kinase activity
GO:0019424	sulfide oxidation, using siroheme sulfite reductase
GO:0032780	negative regulation of ATP-dependent activity
GO:2000605	positive regulation of secondary growth
GO:0006517	protein deglycosylation
GO:0097237	cellular response to toxic substance
GO:1900000	regulation of anthocyanin catabolic process
GO:0006182	cGMP biosynthetic process
GO:0010968	regulation of microtubule nucleation
GO:0032467	positive regulation of cytokinesis
GO:0071284	cellular response to lead ion
GO:0044571	[2Fe-2S] cluster assembly
GO:0070079	histone H4-R3 demethylation
GO:0051596	methylglyoxal catabolic process
GO:1903457	lactate catabolic process
GO:0090063	positive regulation of microtubule nucleation
GO:0009447	putrescine catabolic process
GO:0032918	spermidine acetylation
GO:0010234	anther wall tapetum cell fate specification
GO:1901679	nucleotide transmembrane transport
GO:1902440	protein localization to mitotic spindle pole body
GO:0034203	glycolipid translocation
GO:1905255	regulation of RNA binding transcription factor activity
GO:0045048	protein insertion into ER membrane
GO:0051224	negative regulation of protein transport
GO:0000469	cleavage involved in rRNA processing
GO:0018160	peptidyl-pyrromethane cofactor linkage
GO:0006481	C-terminal protein methylation
GO:1905615	positive regulation of developmental vegetative growth
GO:0019646	aerobic electron transport chain
GO:0110126	phloem loading
GO:0031990	mRNA export from nucleus in response to heat stress
GO:0032268	regulation of cellular protein metabolic process
GO:0010198	synergid death
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation
GO:0060774	auxin mediated signaling pathway involved in phyllotactic patterning
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
GO:0000088	mitotic prophase
GO:0019372	lipoxygenase pathway
