"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def","AGI","ProbeID","Gene Symbol","Description","PLT1_FC","PLT2_FC","PLT3_FC","PLT4_FC","PLT5_FC","PLT7_FC","QC_1h_FC","QC_4h_FC","PLT1_p","PLT2_p","PLT3_p","PLT4_p","PLT5_p","PLT7_p","QC_1h_p","QC_4h_p","PLT1","PLT2","PLT3","PLT4","PLT5","PLT7","QC_1h_plt","QC_4h_plt"
"AT3G14360",2.11068785897334,1.70024509930262,3.37176815507882e-08,2.03849180092657e-05,1.90546647913798,1.02093178454082e-05,"alpha/beta-Hydrolases superfamily protein","AT3G14360","AT3G14360_at",NA,NA,0.94,0.63,0.84,0.85,1.1,0.97,-0.06,0.19,4.72872785334252e-05,0.0296432185346903,0.00121951389791208,0.000234537759437628,8.27045194594352e-05,4.21944187531173e-05,0.998342219233687,0.302765075252049,1,0,1,1,1,1,0,0
"AT3G16730",1.53848924731565,2.26793476323291,0.0204778668576683,3.78323045581311e-06,1.90321200527428,0.0102408250440621,"K11490 - condensin-2 complex subunit H2 (NCAPH2)  (1 of 1)","AT3G16730","AT3G16730_at","HEB2",NA,0.91,0.25,0.32,0.49,0.28,0.85,0.032,-0.075,0.000242888695136044,0.264288606976029,0.266375244130447,0.0328983237236854,0.27170190319548,0.000543305519494448,0.998342219233687,0.778963399633347,1,0,0,0,0,1,0,0
"AT5G42060",1.59428461846471,2.20991623229931,0.0165558416519136,1.10641594011691e-05,1.90210042538201,0.00828345290565738,"DEK, chromatin associated protein","AT5G42060","AT5G42060_at",NA,NA,1.4,1,1.2,1.4,1.1,1.5,0.13,0.45,1.28041907570292e-07,0.00317591227234674,2.39285939580532e-05,3.56020046288949e-07,1.24705986770812e-05,9.54366784084737e-08,0.998342219233687,0.222352550851323,1,1,1,1,1,1,0,0
"AT1G30600",1.54141737736334,2.24180405502847,0.0211640116122974,4.72989562838502e-06,1.8916107161959,0.0105843707539629,"Subtilase family protein","AT1G30600","AT1G30600_at",NA,NA,1.4,1,0.38,0.37,0.17,0.64,-0.067,0.22,5.353500924937e-07,0.0124239334789563,0.100505018132234,0.0573215785977069,0.458476592596361,0.00152939729572189,0.998342219233687,0.354183842456563,1,1,0,0,0,0,0,0
"AT2G01640",1.37436424953849,2.40606735773543,0.0303670164073971,9.82615999536831e-09,1.89021580363696,0.0151835131167786,"PF15341 - Ribosome biogenesis protein SLX9 (SLX9)  (1 of 1)","AT2G01640","AT2G01640_at",NA,NA,0.86,0.54,0.86,0.9,0.82,0.79,0.076,0.39,4.50381028528181e-05,0.0336695962031474,0.000515762718575938,5.98780784518674e-05,0.000332095486901301,0.00012985851405446,0.998342219233687,0.0645484060949223,1,0,1,1,1,0,0,0
"AT3G53310",1.7823526054171,1.99758297285701,0.00300956881005748,0.000140229494262374,1.88996778913705,0.00157489915215993,"AP2/B3-like transcriptional factor family protein","AT3G53310","AT3G53310_at",NA,NA,-0.25,-0.83,-0.038,-0.16,-0.076,-0.23,-0.00095,0.13,0.0334193614721024,0.0125568422952004,0.855378751020404,0.205086167759854,0.644229451759123,0.0533902067516831,0.998865799140789,0.346547646504507,0,-1,0,0,0,0,0,0
"AT5G61460",1.82695206787988,1.93113221112381,0.00541119428065053,0.000837315008760235,1.87904213950184,0.00312425464470538,"P-loop containing nucleoside triphosphate hydrolases superfamily protein","AT5G61460","AT5G61460_at","ATRAD18 MIM SMC6B","Encodes SMC6B (STRUCTURAL MAINTENANCE OF CHROMOSOMES 6B), a component of the SMC5/6 complex.  SMC5/6 complex promotes sister chromatid alignment and homologous recombination after DNA damage.",1,0.54,0.73,0.71,0.4,0.94,0.12,0.62,4.73072587861545e-05,0.0240696331677701,0.00660764010401737,0.00226402876012997,0.086368592908044,0.000128702579128457,0.998342219233687,0.0500519307502612,1,0,0,0,0,1,0,0
"AT5G48120",1.72015149645137,2.03136081536432,0.0142073081657438,0.000395098680919671,1.87575615590785,0.00730120342333174,"ARM repeat superfamily protein","AT5G48120","AT5G48120_at","MET18",NA,0.99,0.65,0.65,0.8,0.43,1,0.13,0.46,6.63742788484533e-07,0.0190823934997193,0.000570977617935467,1.30124364310252e-05,0.00592043577689076,5.34063882109072e-07,0.998342219233687,0.0116458921275071,1,1,0,0,0,1,0,0
"AT1G75580",1.85965969377433,1.88586729240783,0.00158814097926308,0.000450367832440915,1.87276349309108,0.001019254405852,"SAUR-like auxin-responsive protein family ","AT1G75580","AT1G75580_at",NA,NA,1.9,1,1.5,1.7,1.5,1.7,0.32,0.097,1.64914328555793e-07,0.00570774618533742,5.44606639452624e-05,1.32553892360198e-06,1.54897374831367e-05,9.78043607020104e-07,0.998342219233687,0.845868760201858,1,1,1,1,1,1,0,0
"AT1G74240",1.63581899638282,2.09499744376822,0.0193750917400738,0.000142349147547874,1.86540822007552,0.00975872044381082,"Mitochondrial substrate carrier family protein","AT1G74240","AT1G74240_at",NA,NA,0.83,0.35,0.44,0.65,0.56,0.69,0.2,0.6,1.3880926705562e-05,0.0894877617036682,0.0173850242413171,0.000277292944827474,0.00189592909492661,0.00010842783897467,0.998342219233687,0.0217267459728197,1,0,0,0,0,0,0,0
"AT4G25120",1.63658279776798,2.09164927874281,0.00822380414385513,2.16213022019342e-05,1.8641160382554,0.00412271272302853,"P-loop containing nucleoside triphosphate hydrolases superfamily protein","AT4G25120","AT4G25120_at","ATSRS2 SRS2","Encodes a homolog of the yeast SRS2 (Suppressor of RAD Six-screen mutant 2) helicase.  The Arabidopsis SRS2 is a functional 3- to 5-helicase.  Biochemical studies show that SRS2 disrupts recombinogenic DNA intermediates and facilitates single strand annealing.",1.1,0.54,0.52,0.45,0.37,0.84,0.061,0.29,2.79033773940051e-06,0.0336052928407072,0.0186093901110036,0.0151769189501862,0.057208967688506,7.70941918666442e-05,0.998342219233687,0.284616868625523,1,0,0,0,0,1,0,0
"AT4G26430",1.38697541331692,2.3401861777505,0.0357635096962999,1.04321310382819e-07,1.86358079553371,0.0178818070088052,"COP9 signalosome subunit 6B","AT4G26430","AT4G26430_at","CSN6B","one of two genes encoding subunit 6 of COP9 signalosome complex",0.71,0.64,0.64,0.73,0.57,1.2,-0.065,0.28,0.000488127910871843,0.0173453686525665,0.00740090519953811,0.000644139067126525,0.00785494373594724,3.46981607344307e-06,0.998342219233687,0.0895242668536633,0,1,0,0,0,1,0,0
"AT4G01790",1.56563093006725,2.1577530547892,0.0107133116600433,5.69218487934575e-06,1.86169199242822,0.00535950192246132,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","AT4G01790","AT4G01790_at",NA,NA,1.5,0.46,0.59,0.88,0.68,0.94,0.066,0.39,5.93785296444818e-08,0.0464891033189704,0.00540288303054626,4.20227134714292e-05,0.000985391944654007,1.32267510118983e-05,0.998342219233687,0.205825509189509,1,0,0,1,0,1,0,0
"AT1G53345",1.41724721610085,2.28953697815926,0.00721050217754116,3.33561946446409e-09,1.85339209713006,0.00360525275658031,"PTHR13734//PTHR13734:SF42 - TRNA-NUCLEOTIDYLTRANSFERASE/POLY A  POLYMERASE FAMILY MEMBER // SUBFAMILY NOT NAMED (1 of 1)","AT1G53345","AT1G53345_at",NA,NA,0.86,0.72,0.32,0.6,0.17,0.47,0.11,0.23,1.14685171317989e-07,0.0229220981096215,0.00984983653265583,1.23813883127163e-05,0.117595526319515,7.82801671781103e-05,0.998342219233687,0.30797115869607,1,0,0,0,0,0,0,0
"AT2G03820",1.74633624164292,1.95424043838175,0.000674516173813025,1.11094436648672e-05,1.85028834001233,0.000342812808738946,"nonsense-mediated mRNA decay NMD3 family protein","AT2G03820","AT2G03820_at","AtNMD3 NMD3",NA,1,0.5,0.7,0.96,0.6,0.99,0.26,0.55,3.23374823402357e-07,0.0194737899585715,0.000280841835547211,2.09931419589207e-06,0.000434340578149797,7.84855006205417e-07,0.84231694704516,0.00507232324948105,1,0,0,1,0,1,0,0
"AT1G47270",1.81362156852032,1.8847351553389,0.00312896908695394,0.000584332737383102,1.84917836192961,0.00185665091216852,"tubby like protein 6","AT1G47270","AT1G47270_at","AtTLP6 TLP6","Member of TLP family",1.9,0.34,0.52,0.45,0.46,1.2,0.26,0.32,1.28536852751962e-09,0.281715763073742,0.00421510251161481,0.00336099409592407,0.00519884958851227,2.69600966065742e-07,0.998342219233687,0.111046409441917,1,0,0,0,0,1,0,0
"AT2G31970",1.79588050538291,1.87881335225519,0.00198652072968684,0.000275518014629543,1.83734692881905,0.00113101937215819,"DNA repair-recombination protein (RAD50)","AT2G31970","AT2G31970_at","ATRAD50 RAD50","Encodes the Arabidopsis RAD50 homologue.  It is involved in double strand break repair. Component of the meiotic recombination complex that processes  meiotic double-strand-breaks to produce single-stranded DNA  ends, which act in the homology search and recombination.  Accumulates in the nucleus during meiotic prophase, a process regulated by PHS1.",0.83,0.29,0.55,0.77,0.5,0.62,0.014,0.22,0.000124892772168128,0.259879109611975,0.018667395314069,0.000444096812029162,0.0168721902430921,0.00177574564423566,0.998342219233687,0.128401715615015,1,0,0,0,0,0,0,0
"AT4G25320",1.53202489025308,2.13435779683183,0.0393860439450947,8.09476074388955e-05,1.83319134354245,0.0197334957762668,"AT hook motif DNA-binding family protein","AT4G25320","AT4G25320_at",NA,NA,0.77,0.44,0.72,0.82,0.58,1.1,-0.017,-0.0099,6.85054374145762e-05,0.0301063738643883,0.00116913234338625,7.06361020684277e-05,0.00291502445219891,3.22583387701923e-06,0.998342219233687,0.959007961724168,0,0,0,1,0,1,0,0
"AT4G25880",2.2949141773394,1.37111683751563,2.81387385100452e-09,0.00508781901254292,1.83301550742751,0.00254391091320839,"pumilio 6","AT4G25880","AT4G25880_at","APUM6 PUM6","Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.",0.9,NA,0.47,0.71,0.35,1.1,0.13,0.61,4.57230723296136e-07,NA,0.00255889918511301,1.25603587919425e-05,0.00928827449950079,1.13191245733076e-07,0.998342219233687,0.0108048253918463,1,NA,0,0,0,1,0,0
"AT5G47455",1.48275209443438,2.17984228843498,0.0285600983729683,7.49184386991301e-06,1.83129719143468,0.0142837951084191,NA,"AT5G47455","AT5G47455_at",NA,NA,0.84,0.51,0.6,0.76,0.72,0.74,0.04,0.1,2.3763069069859e-06,0.0764188513459881,0.00079548210664697,1.48706642883853e-05,7.66415638944724e-05,1.1793074434964e-05,0.998342219233687,0.573287468461376,1,0,0,0,0,0,0,0
"AT1G27680",1.49163420165127,2.14885089155606,0.0164702802346909,2.63765494203737e-06,1.82024254660367,0.00823645894481649,"ADPGLC-PPase large subunit","AT1G27680","AT1G27680_at","APL2","ADP-glucose pyrophosphorylase catalyzes the first, rate limiting step in starch biosynthesis. The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms of the large subunit (ApL1-4) have been described.Mutational analysis of APS1 suggests that APL1 and APL2 can compensate for loss of APS1 catalytic activity,suggesting both have catalytic as well as regulatory functions.",0.96,0.77,0.51,0.82,0.34,1.2,-0.09,0.0025,4.38240661322484e-05,0.00732556986969064,0.0314826527966211,0.000343580206149903,0.115110356634124,3.64557894056356e-06,0.998342219233687,0.993761199693423,1,1,0,1,0,1,0,0
"AT3G16650",1.59540946336706,2.03927425699871,0.0233157489325258,0.000202191966364129,1.81734186018288,0.011758970449445,"Transducin/WD40 repeat-like superfamily protein","AT3G16650","AT3G16650_at",NA,NA,1.1,0.9,0.47,0.98,0.59,0.91,0.051,0.7,5.65001654780398e-09,0.0132307730353279,0.00064812463783098,1.02069921576624e-07,4.37671052120918e-05,8.19083744247393e-08,0.998342219233687,0.00335332846021358,1,1,0,1,0,1,0,0
"AT4G26300",1.4155409862538,2.21480286616955,0.0167538107213719,6.79831619229213e-08,1.81517192621168,0.00837693935226693,"Arginyl-tRNA synthetase, class Ic","AT4G26300","AT4G26300_at","emb1027",NA,0.56,0.045,0.33,0.48,0.38,0.88,0.088,0.35,4.89590049615722e-05,0.882854310568066,0.0197709511966694,0.000319730773819824,0.0040257158663766,5.38168696672494e-07,0.998342219233687,0.0657438254149078,0,0,0,0,0,1,0,0
"AT4G09160",1.62108884104096,2.00396521038576,0.00520787148183209,1.80316608016746e-05,1.81252702571336,0.00261295157131688,"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein","AT4G09160","AT4G09160_at",NA,NA,-1.6,-0.65,-0.53,-0.41,-0.39,-1.7,0.14,0.46,3.15466017820624e-09,0.00995760541266087,0.00195008886893484,0.00351312187738802,0.00753158057901271,1.80991821092839e-09,0.998342219233687,0.0225415701431488,-1,-1,0,0,0,-1,0,0
"AT1G49245",1.47614673787673,2.13366794196478,0.00430419634293295,9.9144410148777e-08,1.80490733992076,0.00215214774367155,"Prefoldin chaperone subunit family protein","AT1G49245","AT1G49245_at",NA,NA,1.1,0.61,0.41,0.78,0.44,0.81,0.014,0.16,1.69410571641795e-05,0.0268920833126289,0.0954107025893452,0.000632693479471589,0.0434534408707741,0.000294851218459189,0.998342219233687,0.549682816961772,1,0,0,0,0,1,0,0
"AT3G51530",1.87824619634956,1.72399316087291,2.57490488400489e-05,7.76761072269012e-05,1.80111967861124,5.1712578033475e-05,"F-box/RNI-like/FBD-like domains-containing protein","AT3G51530","AT3G51530_at",NA,NA,0.98,0.72,0.37,0.49,0.18,0.43,0.17,0.55,5.00047701177025e-05,0.0590777883501451,0.13140918705857,0.0182855944011978,0.46843159875834,0.0313179789141423,0.998342219233687,0.0107114421418174,1,0,0,0,0,0,0,0
"AT5G11550",1.37818002452954,2.18718534550949,0.00502832707074754,2.96393829661525e-09,1.78268268501952,0.00251416501734292,"ARM repeat superfamily protein","AT5G11550","AT5G11550_at",NA,NA,-0.71,-0.54,-0.57,-0.43,-0.5,-0.94,0.028,-0.0047,0.000757814306256999,0.0186157546480944,0.017811134100247,0.0337442539800269,0.022374648349773,6.64397328049261e-05,0.998342219233687,0.979531581754089,0,0,0,0,0,-1,0,0
"AT5G05210",1.7673327582296,1.79099850122661,0.00123747175565467,0.000307339327489959,1.77916562972811,0.000772405541572313,"Surfeit locus protein 6","AT5G05210","AT5G05210_at",NA,NA,0.88,0.22,0.73,0.92,0.57,0.76,0.056,0.48,4.66391873884333e-06,0.35289901251814,0.000369106699497407,6.61809815217364e-06,0.00127096645809603,2.38218150309369e-05,0.998342219233687,0.0587166392524183,1,0,0,1,0,0,0,0
"AT2G45520",1.82702377869248,1.7274613067194,0.000384475354991599,0.000403473969005981,1.77724254270594,0.00039397466199879,NA,"AT2G45520","AT2G45520_at",NA,NA,1.2,0.44,0.69,0.95,0.64,0.88,0.066,0.45,3.39046621842079e-08,0.0292598079880741,0.000153793675130593,1.0126768084669e-06,0.000125332153187303,1.14837796337691e-06,0.998342219233687,0.0221535876424842,1,0,0,1,0,1,0,0
"AT1G09300",1.75829933876076,1.7485181511815,0.00874661907486302,0.0039841082813113,1.75340874497113,0.00636536367808716,"Metallopeptidase M24 family protein","AT1G09300","AT1G09300_at",NA,NA,1.1,0.54,0.71,0.88,0.78,0.9,0.12,0.19,1.30656706734548e-06,0.0312290642036028,0.000793804139170859,1.95792579123511e-05,0.000173663577364836,9.29205161731853e-06,0.998342219233687,0.169380696845465,1,0,0,1,0,1,0,0
"AT3G07590",1.9569667603925,1.5390112371688,0.000428725418245983,0.00926993620961602,1.74798899878065,0.004849330813931,"Small nuclear ribonucleoprotein family protein","AT3G07590","AT3G07590_at",NA,NA,1.3,0.53,0.86,1,0.97,1.3,0.16,0.44,3.22253260388855e-08,0.0170062744752726,4.29756480625965e-05,7.51892553928929e-07,5.20086775311034e-06,5.19479212429006e-08,0.998342219233687,0.155665309176217,1,0,1,1,1,1,0,0
"AT3G48710",1.72309295243464,1.72895737111108,3.92787205976358e-05,9.78391904299724e-06,1.72602516177286,2.45313198203165e-05,"DEK domain-containing chromatin associated protein","AT3G48710","AT3G48710_at",NA,NA,1.6,0.35,0.45,0.8,0.72,1.5,0.16,0.62,3.10940846700921e-05,0.0685246575208028,0.244499464849091,0.0127671433262083,0.0314784532357613,7.29273440814213e-05,0.998342219233687,0.0248272811785975,1,0,0,0,0,1,0,0
"AT4G03180",1.38317254226657,2.06796113004446,0.0416644236474816,9.72016399007852e-06,1.72556683615552,0.0208370719057359,"PTHR15657:SF1 - THYROID TRANSCRIPTION FACTOR 1-ASSOCIATED PROTEIN 26 (1 of 1)","AT4G03180","AT4G03180_at",NA,NA,0.97,0.44,0.69,0.87,0.67,0.88,0.067,0.32,2.2835057458343e-06,0.053836818208267,0.000794889179124381,1.49795480202431e-05,0.000452305251228435,7.98401380667302e-06,0.998342219233687,0.0452791791783337,1,0,0,1,0,1,0,0
"AT5G26570",1.58698070481204,1.86305479858567,0.0342612972868269,0.00194256929304494,1.72501775169886,0.0181019332899359,"catalytics;carbohydrate kinases;phosphoglucan, water dikinases","AT5G26570","AT5G26570_at","ATGWD3 OK1 PWD","chloroplastidic phosphoglucan, water dikinase (PWD) which is required for normal degradation of leaf starch in Arabidopsis. NMR analysis of the mutants, suggests that the gene is specifically involved in the phosphorylation of the glucosyl residues of starch at the C3 position.",1.6,0.72,0.57,1.2,0.56,1.8,0.11,0.4,1.15903836435516e-06,0.0128487541099872,0.0431044234468802,3.59677076285335e-05,0.0273292348284987,5.49200122321609e-07,0.998342219233687,0.0277077758720299,1,1,0,1,0,1,0,0
"AT3G13350",1.5071870805612,1.93681814670674,6.53910641976056e-06,3.44408853888374e-12,1.72200261363397,3.26955493192455e-06,"HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain","AT3G13350","AT3G13350_at",NA,NA,0.92,0.22,0.53,0.56,0.62,1.1,0.048,0.45,3.29692090708696e-06,0.211744132130005,0.00503603068064267,0.000851625110028432,0.000686147289253975,1.06270940018627e-06,0.998342219233687,0.0270468594451277,1,0,0,0,0,1,0,0
"AT2G39795",1.70856715455744,1.73001779502611,0.000501900421278945,0.000114849259274812,1.71929247479178,0.000308374840276878,"Mitochondrial glycoprotein family protein","AT2G39795","AT2G39795_at",NA,NA,0.82,0.51,0.57,0.78,0.7,0.71,-0.034,0.39,2.79072911344879e-06,0.0347874294637026,0.00102172446939763,1.00736353537908e-05,8.80540832292838e-05,1.53999694797331e-05,0.998342219233687,0.0693465165823068,1,0,0,0,0,0,0,0
"AT4G15900",1.3978408426372,2.01304147686406,0.0303264159874059,9.32606983325406e-06,1.70544115975063,0.0151678710286196,"pleiotropic regulatory locus 1","AT4G15900","AT4G15900_at","PRL1","Mutations confer hypersensitivity to glucose and sucrose and augments sensitivity to cytokinin, ethylene, ABA and auxin. Encodes a nuclear  WD40 protein that is imported into the nucleus.  Essential for plant innate immunity.  Interacts with MOS4 and AtCDC5. It is also predicted to have two DWD motifs. It can bind to DDB1a in Y2H assays, and DDB1b in co-IP assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase, and may affect the stability of AKIN10.",0.87,0.31,0.74,0.87,0.74,0.81,0.16,0.34,2.18246475936568e-05,0.0721257150758175,0.000995710593475272,4.25577239189091e-05,0.000448189988248356,5.26126737916911e-05,0.998342219233687,0.0513327535088308,1,0,0,1,0,1,0,0
"AT5G57230",1.70970278538973,1.6821298761248,0.00868096363549574,0.0047176417435931,1.69591633075727,0.00669930268954442,"Thioredoxin superfamily protein","AT5G57230","AT5G57230_at",NA,NA,1.3,1.1,0.67,0.77,0.53,1.1,0.072,0.27,1.27959431997732e-06,0.00574924075451047,0.0048527460283141,0.000401723666829693,0.011947646786761,1.03091863908518e-05,0.998342219233687,0.211233348749796,1,1,0,0,0,1,0,0
"AT1G22970",1.48250287953882,1.89796187555534,0.00344302673290246,2.30103110776682e-06,1.69023237754708,0.00172266388200512,"PTHR15492:SF1 - CYCLIN-D1-BINDING PROTEIN 1 (1 of 3)","AT1G22970","AT1G22970_at",NA,NA,1,0.43,0.67,0.83,0.46,0.83,0.064,0.32,2.24442777801038e-06,0.0865793645548931,0.00119136827950948,3.515733009462e-05,0.0080252226792005,2.06268001327885e-05,0.998342219233687,0.119744961453174,1,0,0,1,0,1,0,0
"AT1G04945",1.44082259758513,1.92632267897282,0.00387089174970818,4.80083380383229e-07,1.68357263827897,0.00193568591654428,"HIT-type Zinc finger family protein","AT1G04945","AT1G04945_at",NA,NA,1.1,0.24,0.81,1,0.75,1,0.13,0.56,2.73998235958955e-06,0.102931964276025,0.000704473535545901,1.5821750560251e-05,0.000602215158056923,9.72576248191431e-06,0.998342219233687,0.00504916847368373,1,0,1,1,0,1,0,0
"AT5G59460",1.39355070836717,1.96576129417018,0.0234833132585267,9.58858404162206e-06,1.67965600126868,0.0117464509212841,"scarecrow-like transcription factor 11 (SCL11)","AT5G59460","AT5G59460_at",NA,NA,0.81,0.41,0.64,0.92,0.6,0.46,0.045,0.28,2.98970346233103e-06,0.131171674800996,0.000409531213565513,2.07747300630737e-06,0.000321525861246661,0.000942691531089982,0.998342219233687,0.100023749841076,1,0,0,1,0,0,0,0
"AT5G58210",1.59570707589097,1.75082905207041,0.0214476530576306,0.00272110097801701,1.67326806398069,0.0120843770178238,"hydroxyproline-rich glycoprotein family protein","AT5G58210","AT5G58210_at",NA,NA,1.2,0.64,0.56,1,0.64,0.83,0.46,0.87,7.20692684783978e-08,0.0157926082607716,0.0019855691584864,1.59285019337704e-06,0.00030701909803913,5.88389973180632e-06,0.332494778255357,0.00238935730173874,1,1,0,1,0,1,0,1
"AT3G07630",1.36627999888096,1.97560051591393,0.044112534197166,2.56700238881634e-05,1.67094025739744,0.0220691021105271,"arogenate dehydratase 2","AT3G07630","AT3G07630_at","ADT2 AtADT2","Encodes a plastid-localized arogenate dehydratase involved in phenylalanine biosynthesis.  Not less than six genes encoding ADT were identi&#64257;ed in the Arabidopsis genome: ADT1 [At1g11790]; ADT2 [At3g07630]; ADT3 [At2g27820]; ADT4 [At3g44720]; ADT5 [At5g22630]; and ADT6 [At1g08250].",0.79,0.22,0.71,0.88,0.6,0.78,0.23,0.41,3.45218911512424e-07,0.26188780944142,2.52104881525249e-05,3.52379556208922e-07,4.60645737622332e-05,5.05324483853553e-07,0.998342219233687,0.0217069244855687,0,0,0,1,0,0,0,0
"AT3G56270",1.69596895558283,1.62511337606769,2.41347925244442e-07,4.37090401643469e-07,1.66054116582526,3.39219163443955e-07,"Plant protein of unknown function (DUF827)","AT3G56270","AT3G56270_at",NA,NA,1.3,0.5,0.52,0.54,0.25,0.97,0.025,0.33,3.08818229481741e-06,0.0323919807390956,0.0395440096692959,0.0127568231033711,0.293471192674776,8.57182067989986e-05,0.998342219233687,0.215668292634813,1,0,0,0,0,1,0,0
"AT1G54960",1.29412467909377,2.00099904939121,0.0057336128088898,2.12195679019026e-09,1.64756186424249,0.00286680746542329,"NPK1-related protein kinase 2","AT1G54960","AT1G54960_at","ANP2 MAPKKK2 NP2","member of MEKK subfamily",0.82,0.67,0.34,0.24,0.13,0.61,0.034,0.25,4.40614133667426e-05,0.0569061481408767,0.0986928413993769,0.176375928867509,0.554055768460034,0.000841063092684726,0.998342219233687,0.118038462004986,1,0,0,0,0,0,0,0
"AT2G25270",1.54380828135256,1.73979230490992,0.0195580285941921,0.00145750363463942,1.64180029313124,0.0105077661144158,NA,"AT2G25270","AT2G25270_at",NA,NA,0.82,0.71,0.64,0.55,0.063,0.81,0.037,0.3,7.15945459524511e-05,0.0464235769018634,0.00465460104803871,0.00384615185269801,0.806063441147557,0.000106308740813562,0.998342219233687,0.134264757038494,1,0,0,0,0,0,0,0
"AT4G35490",1.33307984167731,1.94143798398173,0.0376143464945827,1.0322303215678e-05,1.63725891282952,0.0188123343988992,"mitochondrial ribosomal protein L11","AT4G35490","AT4G35490_at","MRPL11",NA,1,0.32,0.68,0.8,0.49,1.2,0.25,0.35,5.52954227880671e-08,0.0674420219509425,6.75826333185158e-05,1.89829942105551e-06,0.00046064215621076,1.97968473368809e-08,0.998342219233687,0.0482225309812992,1,0,0,0,0,1,0,0
"AT4G22720",1.55334396144976,1.72070385845858,0.0237969791443822,0.00262761424650557,1.63702390995417,0.0132122966954439,"Actin-like ATPase superfamily protein","AT4G22720","AT4G22720_at",NA,NA,0.57,0.18,0.51,0.48,0.36,0.91,0.046,0.31,6.08753000936995e-05,0.474772811887572,0.00143369985850623,0.000496141491999247,0.00812962371262943,6.17429284616117e-07,0.998342219233687,0.0414038422499751,0,0,0,0,0,1,0,0
"AT1G53690",1.56341735572897,1.70392127748033,0.0125576627469277,0.00207719759988924,1.63366931660465,0.00731743017340845,"DNA directed RNA polymerase, 7 kDa subunit","AT1G53690","AT1G53690_at",NA,"Protein of unknown function that is homologous to At5g41010, which encodes a non-catalytic subunit common to nuclear DNA-dependent RNA polymerases II, IV and V; homologous to budding yeast RPB12.",-1.1,-0.39,-0.92,-0.8,-0.36,-1,0.095,0.13,5.23147754207515e-08,0.361249583837824,6.17239843545228e-06,2.47892011794059e-06,0.00626835684783385,1.06942258786842e-07,0.998342219233687,0.320384078917163,-1,0,-1,0,0,-1,0,0
"AT4G04950",1.32530747035315,1.92337065321118,0.0351221988535339,8.91258407048288e-06,1.62433906178217,0.0175655557188022,"thioredoxin family protein","AT4G04950","AT4G04950_at","AtGRXS17 GRXS17",NA,0.93,0.27,0.63,0.72,0.57,0.71,0.067,0.22,0.000183263364468797,0.137313552694587,0.0208765594409219,0.00272978471671212,0.0200839127988782,0.0021369094294207,0.998342219233687,0.373626890167868,1,0,0,0,0,0,0,0
"AT4G21800",1.83173427351171,1.40702980720619,4.04269587485637e-06,0.00140858588769968,1.61938204035895,0.000706314291787268,"P-loop containing nucleoside triphosphate hydrolases superfamily protein","AT4G21800","AT4G21800_at","QQT2","Encodes QQT2.  Required for early embryo development.  qqt1 mutant lines are embryo-defective.  Participates in the organization of microtubules during cell division.  Interacts with QQT1 (encoded by AT5G22370).",1.1,0.56,0.59,0.66,0.46,0.83,0.025,0.56,4.2852845333428e-07,0.0140283394297285,0.0020668704965144,0.000162571217089713,0.0058958352206292,1.16246790856533e-05,0.998342219233687,0.0220693639418637,1,0,0,0,0,1,0,0
"AT4G21100",1.3538638916068,1.87937223841504,0.0456040602414748,7.56234346073016e-05,1.61661806501092,0.022839841838041,"damaged DNA binding protein 1B","AT4G21100","AT4G21100_at","DDB1B","One of two closely related genes similar to a damaged DNA binding protein originally described in mammals. May form a complex with DET1 to regulate photomorphogenesis. Loss of function mutations are lethal. The DDB1b protein binds with a number of DWD-containing proteins and may form part of a CUL4-based E3 ubiquitin ligase.",0.95,0.43,0.71,0.88,0.6,0.77,0.048,0.26,4.77475257366181e-06,0.0471742483821736,0.000862409456146158,2.29374041381847e-05,0.00145750006194131,5.00649290220934e-05,0.998342219233687,0.13583161161063,1,0,0,1,0,0,0,0
"AT1G27090",1.33930211440321,1.87033881073288,0.0257474610920069,1.05122339942058e-05,1.60482046256804,0.0128789866630006,"glycine-rich protein","AT1G27090","AT1G27090_at",NA,NA,0.88,0.27,0.4,0.49,0.45,0.54,0.056,0.21,6.44116516685983e-07,0.103330942516875,0.00844830592760778,0.000433050611312557,0.00186716548651475,0.000124384722401657,0.998342219233687,0.127222207944065,1,0,0,0,0,0,0,0
"AT3G26850",1.47650920465814,1.72718684344164,0.0106108245344296,0.000239884754520612,1.60184802404989,0.00542535464447512,"histone-lysine N-methyltransferases","AT3G26850","AT3G26850_at",NA,NA,1.2,0.36,0.85,0.94,0.79,0.94,0.23,0.26,1.60814635631441e-05,0.0354791047014854,0.0028716862177724,0.000271298766443219,0.00238206996030499,0.000191530200586463,0.998342219233687,0.335284153343622,1,0,0,1,0,1,0,0
