"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def"
"AT3G48710",1.72309295243464,1.72895737111108,3.92787205976358e-05,9.78391904299724e-06,1.72602516177286,2.45313198203165e-05,"DEK domain-containing chromatin associated protein"
"AT4G03180",1.38317254226657,2.06796113004446,0.0416644236474816,9.72016399007852e-06,1.72556683615552,0.0208370719057359,"PTHR15657:SF1 - THYROID TRANSCRIPTION FACTOR 1-ASSOCIATED PROTEIN 26 (1 of 1)"
"AT5G26570",1.58698070481204,1.86305479858567,0.0342612972868269,0.00194256929304494,1.72501775169886,0.0181019332899359,"catalytics;carbohydrate kinases;phosphoglucan, water dikinases"
"AT3G63400",1.49789254556827,1.95162716106187,0.00941905247110126,1.05638709352941e-05,1.72475985331507,0.00471480817101828,"Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein"
"AT2G42920",1.3510187904789,2.09423361827777,0.029339089402272,1.09139089655097e-06,1.72262620437833,0.0146700903965843,"Pentatricopeptide repeat (PPR-like) superfamily protein"
"AT3G13350",1.5071870805612,1.93681814670674,6.53910641976056e-06,3.44408853888374e-12,1.72200261363397,3.26955493192455e-06,"HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain"
"AT5G53620",1.47703819575225,1.96190247183626,0.0121801730339414,1.06872527360893e-05,1.71947033379426,0.00609543014333877,NA
"AT2G39795",1.70856715455744,1.73001779502611,0.000501900421278945,0.000114849259274812,1.71929247479178,0.000308374840276878,"Mitochondrial glycoprotein family protein"
"AT1G34570",1.83972233889054,1.59881875477205,0.000429372388882669,0.00222551966544942,1.71927054683129,0.00132744602716605,"Essential protein Yae1, N-terminal"
"AT1G71370",1.55382570188338,1.88274435135683,0.0159584733770634,0.000327494816352792,1.7182850266201,0.00814298409670807,"DEA(D/H)-box RNA helicase family protein"
"AT1G08210",1.66279428808528,1.77257221946625,0.00497143065719579,0.000601082300286491,1.71768325377577,0.00278625647874114,"Eukaryotic aspartyl protease family protein"
"AT1G15080",1.90523435608765,1.52715167547736,0.00919889445217752,0.0460801603207889,1.71619301578251,0.0276395273864832,"lipid phosphate phosphatase 2"
"AT4G32970",1.70684851146178,1.72490983356297,0.028878010957067,0.0126676196811679,1.71587917251238,0.0207728153191174,"PTHR15660:SF1 - BRISC AND BRCA1-A COMPLEX MEMBER 1 (1 of 2)"
"AT4G33680",1.48090861114601,1.94831168442273,0.0353408439413096,0.000193033004105491,1.71461014778437,0.0177669384727075,"Pyridoxal phosphate (PLP)-dependent transferases superfamily protein"
"AT5G14960",1.66995228423839,1.75432264867719,0.0249797540063786,0.00740863017111854,1.71213746645779,0.0161941920887486,"DP-E2F-like 2"
"AT4G15900",1.3978408426372,2.01304147686406,0.0303264159874059,9.32606983325406e-06,1.70544115975063,0.0151678710286196,"pleiotropic regulatory locus 1"
"AT4G24750",1.53988528197294,1.87011183193687,0.0264182556927446,0.000634084634036027,1.7049985569549,0.0135261701633903,"Rhodanese/Cell cycle control phosphatase superfamily protein"
"AT3G59000",1.5806021572461,1.82533717796926,0.0395874284842538,0.00339908088336813,1.70296966760768,0.0214932546838109,"F-box/RNI-like superfamily protein"
"AT1G04130",1.55566700035563,1.84986298623174,0.0141345010192388,0.00030890314686118,1.70276499329368,0.00722170208304998,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT5G05450",1.42708496019941,1.97787544779128,0.00695816830087255,5.43690218750115e-07,1.70248020399535,0.00347935599554565,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT2G38560",1.46095518713442,1.94345454175644,0.000763358883619294,1.25092753478274e-08,1.70220486444543,0.000381685696447321,"transcript elongation factor IIS"
"AT1G52380",1.4444310048413,1.95775421420226,0.00190503247959979,4.13746126221552e-08,1.70109260952178,0.000952536927106206,"NUP50 (Nucleoporin 50 kDa) protein"
"AT1G16610",1.43735003750297,1.96464100934352,0.00599979717355428,5.56471899685216e-07,1.70099552342324,0.00300017682272698,"arginine/serine-rich 45"
"AT3G25920",1.36990498227695,2.03150547952592,0.00473874252717568,7.83632805587059e-09,1.70070523090143,0.00236937518175187,"ribosomal protein L15"
"AT2G28480",1.53480416295222,1.86214456984196,0.024015924416019,0.000549881641933166,1.69847436639709,0.0122829030289761,"RNA-binding CRS1 / YhbY (CRM) domain protein"
"AT1G06770",1.57524727827907,1.82134546417342,0.0146956620824715,0.000607119794132041,1.69829637122625,0.00765139093830179,"DREB2A-interacting protein 1"
"AT2G31530",1.67588774879676,1.72064729231163,0.00497195365705789,0.00125861586434993,1.69826752055419,0.00311528476070391,"SecY protein transport family protein"
"AT1G52500",1.71549208928395,1.68088374485971,0.00151341973539563,0.000789700125658938,1.69818791707183,0.00115155993052729,"MUTM homolog-1"
"AT1G04900",1.36139665665185,2.03490336889245,0.0417463968950028,8.69716896233488e-06,1.69815001277215,0.0208775470319826,"Protein of unknown function (DUF185)"
"AT5G57230",1.70970278538973,1.6821298761248,0.00868096363549574,0.0047176417435931,1.69591633075727,0.00669930268954442,"Thioredoxin superfamily protein"
"AT4G37190",1.71536408424959,1.67381589794673,0.000416858863753309,0.000231280243351843,1.69458999109816,0.000324069553552576,"PTHR13391 - TUBULIN-RELATED PROTEIN (1 of 1)"
"AT4G13320",1.93359513892595,1.45263690547074,0.000281051183932194,0.0127860066883132,1.69311602219835,0.0065335289361227,NA
"AT1G07120",1.72290721925224,1.6613042266716,0.0231554766740657,0.0179850399169491,1.69210572296192,0.0205702582955074,"PTHR31342:SF9 - F10K1.18 PROTEIN (1 of 1)"
"AT1G04420",1.42141881135804,1.96177690519789,0.022892778516994,2.79230006472362e-05,1.69159785827796,0.0114603507588206,"NAD(P)-linked oxidoreductase superfamily protein"
"AT1G22970",1.48250287953882,1.89796187555534,0.00344302673290246,2.30103110776682e-06,1.69023237754708,0.00172266388200512,"PTHR15492:SF1 - CYCLIN-D1-BINDING PROTEIN 1 (1 of 3)"
"AT2G22260",1.60719964857494,1.7695465105962,0.00443369159116041,0.000304858827542519,1.68837307958557,0.00236927520935147,"oxidoreductase, 2OG-Fe(II) oxygenase family protein"
"AT1G04945",1.44082259758513,1.92632267897282,0.00387089174970818,4.80083380383229e-07,1.68357263827897,0.00193568591654428,"HIT-type Zinc finger family protein"
"AT1G68400",1.78123761655818,1.58022293924902,0.00548045102593846,0.0119219859086737,1.6807302779036,0.0087012184673061,"leucine-rich repeat transmembrane protein kinase family protein"
"AT5G59460",1.39355070836717,1.96576129417018,0.0234833132585267,9.58858404162206e-06,1.67965600126868,0.0117464509212841,"scarecrow-like transcription factor 11 (SCL11)"
"AT5G58490",1.40620521330308,1.95266771528987,0.00411244688109576,9.95984555862407e-08,1.67943646429647,0.00205627323977567,"NAD(P)-binding Rossmann-fold superfamily protein"
"AT3G18680",1.662254034367,1.69524880295918,0.0125759946869734,0.00424421989003068,1.67875141866309,0.00841010728850205,"Amino acid kinase family protein"
"AT5G26830",1.37439022803967,1.97943388971271,0.0376352852241434,1.63510845686738e-05,1.67691205887619,0.018825818154356,"Threonyl-tRNA synthetase"
"AT4G34240",1.61704198388447,1.73670995250955,0.0414487614504643,0.00950573104997181,1.67687596819701,0.025477246250218,"aldehyde dehydrogenase 3I1"
"AT2G25580",1.39991744238284,1.95172444957592,0.00825527010114832,8.54103977709151e-07,1.67582094597938,0.00412806210256302,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT1G80410",1.62433216520265,1.72618564993626,0.00234088377034698,0.000218112344142182,1.67525890756946,0.00127949805724458,"tetratricopeptide repeat (TPR)-containing protein"
"AT1G16080",1.61892090003241,1.73158147120123,0.00049648703740271,3.02423055243748e-05,1.67525118561682,0.000263364671463542,NA
"AT2G03667",1.81139168429503,1.53775423165702,0.000185820533634499,0.0019012420040806,1.67457295797602,0.00104353126885755,"Asparagine synthase family protein"
"AT5G58210",1.59570707589097,1.75082905207041,0.0214476530576306,0.00272110097801701,1.67326806398069,0.0120843770178238,"hydroxyproline-rich glycoprotein family protein"
"AT1G53800",1.85110974641879,1.4946905303772,0.000226982596557707,0.00475106636954265,1.672900138398,0.00248902448305018,"PF07460 - NUMOD3 motif (2 copies) (NUMOD3)  (1 of 2)"
"AT3G07630",1.36627999888096,1.97560051591393,0.044112534197166,2.56700238881634e-05,1.67094025739744,0.0220691021105271,"arogenate dehydratase 2"
"AT2G17580",1.32438449646529,2.01670908039546,0.00630005675694357,3.59479130438396e-09,1.67054678843037,0.00315003017586744,"Polynucleotide adenylyltransferase family protein"
"AT2G13960",2.03890220403465,1.30017447183845,2.21988426398101e-05,0.0275170209268759,1.66953833793655,0.0137696098847578,"Homeodomain-like superfamily protein"
"AT5G52520",1.39468485833533,1.9405851656686,0.0144733833479675,3.61072177316493e-06,1.66763501200196,0.00723849703487033,"Class II aaRS and biotin synthetases superfamily protein"
"AT1G54310",1.6617563870222,1.67318275622266,0.00924819837210866,0.0035618708182,1.66746957162243,0.00640503459515433,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"
"AT5G46390",1.57597313494266,1.74989714132907,0.0156813924875934,0.0016954744932093,1.66293513813587,0.00868843349040133,"Peptidase S41 family protein"
"AT3G56270",1.69596895558283,1.62511337606769,2.41347925244442e-07,4.37090401643469e-07,1.66054116582526,3.39219163443955e-07,"Plant protein of unknown function (DUF827)"
"AT3G62470",1.40796603324297,1.9102405027258,0.0397273157420285,0.000125064224519183,1.65910326798438,0.0199261899832738,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT1G80970",1.50815700488473,1.80271096826643,0.0316360747197546,0.00169144228623731,1.65543398657558,0.016663758502996,"XH domain-containing protein"
"AT1G14610",1.48097831262443,1.82594672996046,0.0336175407210024,0.000650910680708029,1.65346252129244,0.0171342257008552,"valyl-tRNA synthetase / valine--tRNA ligase (VALRS)"
"AT5G53400",1.4639001346889,1.83886296295776,0.00051506018941185,5.81606666550678e-08,1.65138154882333,0.000257559175039252,"HSP20-like chaperones superfamily protein"
"AT1G76440",1.41871139270559,1.87651324610497,0.0195774434346124,4.34655159151783e-05,1.64761231940528,0.00981045447526377,"HSP20-like chaperones superfamily protein"
"AT1G54960",1.29412467909377,2.00099904939121,0.0057336128088898,2.12195679019026e-09,1.64756186424249,0.00286680746542329,"NPK1-related protein kinase 2"
"AT3G15750",1.815686095946,1.4792034135522,2.86113983402486e-05,0.00124036927892642,1.6474447547491,0.000634490338633332,"Essential protein Yae1, N-terminal"
"AT2G15820",1.88151425355503,1.41298193050992,2.1714420127431e-05,0.0039493673572065,1.64724809203248,0.00198554088866697,"endonucleases"
"AT5G40200",1.47611072097756,1.81800796554525,0.000684989624611537,2.56443999234658e-07,1.6470593432614,0.000342623034305386,"DegP protease 9"
"AT5G38860",1.51613113019785,1.77558178890906,0.0289105860129061,0.00148965499546231,1.64585645955345,0.0152001205041842,"BES1-interacting Myc-like protein 3"
"AT5G57990",1.48133641122877,1.80970567173964,0.0485515123242897,0.00164427051071803,1.64552104148421,0.0250978914175038,"ubiquitin-specific protease 23"
"AT3G28455",1.73293243368558,1.55647355495385,0.000343071663098789,0.00113882136273595,1.64470299431972,0.000740946512917371,"CLAVATA3/ESR-RELATED 25"
"AT1G67620",1.42104834069606,1.86277914429444,0.0160463372024816,3.1326569217554e-05,1.64191374249525,0.00803883188584956,"Lojap-related protein"
"AT2G21340",1.22183406099804,2.06182555833789,0.0256697507874495,3.29732089678054e-09,1.64182980966797,0.0128348770423852,"MATE efflux family protein"
"AT2G25270",1.54380828135256,1.73979230490992,0.0195580285941921,0.00145750363463942,1.64180029313124,0.0105077661144158,NA
"AT3G21820",1.3333764917474,1.9500026653395,0.0305718241842715,5.12889789595665e-06,1.64168957854345,0.0152884765410837,"histone-lysine N-methyltransferase ATXR2"
"AT1G03860",1.42291517558519,1.85493197857015,0.0298709901100611,0.000134199213529339,1.63892357707767,0.0150025946617952,"prohibitin 2"
"AT2G45640",1.26510051153771,2.01260165359966,0.023150361550823,3.56933093674599e-08,1.63885108256868,0.0115751986220662,"SIN3 associated polypeptide P18"
"AT4G35490",1.33307984167731,1.94143798398173,0.0376143464945827,1.0322303215678e-05,1.63725891282952,0.0188123343988992,"mitochondrial ribosomal protein L11"
"AT4G22720",1.55334396144976,1.72070385845858,0.0237969791443822,0.00262761424650557,1.63702390995417,0.0132122966954439,"Actin-like ATPase superfamily protein"
"AT3G63190",2.08289569420035,1.18904825373625,1.23554652014235e-12,0.00289418349103486,1.6359719739683,0.0014470917461352,"ribosome recycling factor, chloroplast precursor"
"AT5G24900",1.23131235488277,2.04035723864062,0.0333031073676424,5.56398928508933e-08,1.63583479676169,0.0166515815037676,"cytochrome P450, family 714, subfamily A, polypeptide 2"
"AT3G12210",1.32751639829494,1.94193010428084,0.0395918730619977,1.45167930958055e-05,1.63472325128789,0.0198031949275468,"DNA binding"
"AT1G53690",1.56341735572897,1.70392127748033,0.0125576627469277,0.00207719759988924,1.63366931660465,0.00731743017340845,"DNA directed RNA polymerase, 7 kDa subunit"
"AT2G43030",1.40383425726435,1.86127111696178,0.00444933271035834,8.83762281621986e-07,1.63255268711307,0.00222510823631998,"Ribosomal protein L3 family protein"
"AT1G66080",1.41890370876522,1.84565807293457,0.00565191683903728,4.6234260252693e-06,1.63228089084989,0.00282827013253128,"PTHR12925:SF0 - PROTEIN HIKESHI (1 of 1)"
"AT5G64200",1.45484280218155,1.804465517337,0.00087290063716139,2.95696840931168e-07,1.62965415975927,0.00043659816700116,"ortholog of human splicing factor SC35"
"AT1G80070",1.37223284667841,1.88650431434423,0.0360636561368526,4.99672700675106e-05,1.62936858051132,0.0180568117034601,"Pre-mRNA-processing-splicing factor"
"AT3G58180",1.33886972264716,1.91457943424412,0.0447910180830467,3.34462922142179e-05,1.62672457844564,0.0224122321876305,"ARM repeat superfamily protein"
"AT5G51660",1.6512203749481,1.60165088017562,0.0068499858055025,0.00441331154066989,1.62643562756186,0.00563164867308619,"cleavage and polyadenylation specificity factor 160"
"AT1G06950",1.5524450202287,1.69738520766188,0.00454441948451082,0.000277606525895418,1.62491511394529,0.00241101300520312,"translocon at the inner envelope membrane of chloroplasts 110"
"AT4G04950",1.32530747035315,1.92337065321118,0.0351221988535339,8.91258407048288e-06,1.62433906178217,0.0175655557188022,"thioredoxin family protein"
"AT4G08310",1.33617089076526,1.9074427840317,0.0284459407197182,7.8742215114452e-06,1.62180683739848,0.0142269074706148,"PTHR15410:SF2 - HIRA-INTERACTING PROTEIN 3 (1 of 2)"
"AT3G20020",1.26115771478703,1.9820498686007,0.0150327941614093,1.50651201163527e-08,1.62160379169386,0.00751640461326468,"protein arginine methyltransferase 6"
"AT2G24500",1.48404321623484,1.75654351252438,0.0357674047324492,0.00160062236862044,1.62029336437961,0.0186840135505348,"Zinc finger protein 622"
"AT2G29190",1.71020882112941,1.53005392743374,4.54879320776629e-05,0.000251154525973311,1.62013137428157,0.000148321229025487,"pumilio 2"
"AT3G09050",1.52634090601599,1.71383863520171,0.0315560348179491,0.0038741285264216,1.62008977060885,0.0177150816721854,NA
"AT4G21800",1.83173427351171,1.40702980720619,4.04269587485637e-06,0.00140858588769968,1.61938204035895,0.000706314291787268,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT5G55510",1.57494995508167,1.66080383902159,0.000784579977572962,7.67261977909801e-05,1.61787689705163,0.000430653087681971,"Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein"
"AT4G21100",1.3538638916068,1.87937223841504,0.0456040602414748,7.56234346073016e-05,1.61661806501092,0.022839841838041,"damaged DNA binding protein 1B"
"AT2G41950",1.53274207603041,1.69913090495071,0.00489504396003349,0.000297234787326005,1.61593649049056,0.00259613937367975,NA
"AT1G10417",1.71435688033424,1.51605865866523,0.0111147149614525,0.0227744148645503,1.61520776949973,0.0169445649130014,NA
"AT5G50410",1.31279978030785,1.90467077764599,0.00729312068184866,6.40852578415688e-08,1.60873527897692,0.00364659238355325,NA
"AT3G24430",1.47760742901406,1.73799262676517,0.0340048952936264,0.00193023636516154,1.60780002788962,0.017967565829394,"ATP binding"
"AT1G27090",1.33930211440321,1.87033881073288,0.0257474610920069,1.05122339942058e-05,1.60482046256804,0.0128789866630006,"glycine-rich protein"
"AT3G01770",1.69575491984637,1.51218978668499,0.00134545251703278,0.00378264943953222,1.60397235326568,0.0025640509782825,"bromodomain and extraterminal domain protein 10"
"AT5G51940",1.55236593343304,1.6553374211114,0.00396455246042619,0.000407379676765763,1.60385167727222,0.00218596606859598,"RNA polymerase Rpb6"
"AT1G10910",1.33423225750886,1.87041496631835,0.0351713764157092,2.93126156141362e-05,1.6023236119136,0.0176003445156617,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT3G03030",1.56736657548347,1.6365399188823,4.34892836075654e-05,3.25850361178476e-06,1.60195324718289,2.33738936096751e-05,"F-box/RNI-like superfamily protein"
"AT3G26850",1.47650920465814,1.72718684344164,0.0106108245344296,0.000239884754520612,1.60184802404989,0.00542535464447512,"histone-lysine N-methyltransferases"
"AT1G11320",1.61708370735049,1.58098954425982,0.0257612515281771,0.0172455299586618,1.59903662580516,0.0215033907434195,NA
"AT1G35680",1.34392324558504,1.85301104230905,0.0215500218343188,1.16824486650086e-05,1.59846714394705,0.0107808521414919,"Ribosomal protein L21"
"AT4G16390",1.45609412749619,1.73910886723903,0.000974385351705957,2.3680637533716e-06,1.59760149736761,0.000488376707729664,"pentatricopeptide (PPR) repeat-containing protein"
"AT1G71840",1.59368144232529,1.59602833245501,0.00366989609458943,0.0013301434828617,1.59485488739015,0.00250001978872556,"transducin family protein / WD-40 repeat family protein"
"AT2G28380",1.40557878537049,1.78260865472118,0.0298012102113305,0.000251063281482845,1.59409372004583,0.0150261367464067,"dsRNA-binding protein 2"
"AT5G07950",1.37571386048828,1.80848384304089,0.0332873445890711,0.000163732986204444,1.59209885176459,0.0167255387876378,NA
"AT3G02280",1.34308136732865,1.82999343183327,0.0264317142377088,2.81915135551128e-05,1.58653739958096,0.013229952875632,"Flavodoxin family protein"
"AT1G59660",1.59462719942541,1.57421293641485,0.0244864350505597,0.0137834581471969,1.58442006792013,0.0191349465988783,"Nucleoporin autopeptidase"
"AT1G77230",1.60974516773395,1.55126420005434,0.0129158934673924,0.00947684500528692,1.58050468389415,0.0111963692363396,"Tetratricopeptide repeat (TPR)-like superfamily protein"
"AT1G33680",1.31456895870811,1.84605239751468,0.044424457001758,4.31878296213098e-05,1.5803106781114,0.0222338224156897,"KH domain-containing protein"
"AT5G06160",1.37600706019302,1.77824752104606,0.00736377865072246,5.3369457424577e-06,1.57712729061954,0.00368455779823246,"splicing factor-related"
"AT5G19350",1.48604409702237,1.6671209593352,0.000414846300689375,3.80004306545895e-06,1.57658252817878,0.000209323171877417,"RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT5G03830",1.51655196267918,1.63305669392812,0.0157321641952653,0.00235454801276855,1.57480432830365,0.00904335610401692,"CDK inhibitor P21 binding protein"
"AT4G31610",1.61680436510621,1.53015332025315,0.00367004143923376,0.00386382797119281,1.57347884267968,0.00376693470521329,"Transcriptional factor B3 family protein"
"AT4G23860",1.43615041753252,1.71011439212653,0.00428324808935996,2.62103943223467e-05,1.57313240482952,0.00215472924184116,"PHD finger protein-related"
"AT1G77240",1.55964976739013,1.58492764419975,0.0318690255988107,0.0132246871883267,1.57228870579494,0.0225468563935687,"AMP-dependent synthetase and ligase family protein"
"AT4G33200",1.66125180576681,1.47809758401544,0.000106758458648152,0.00057172045995381,1.56967469489113,0.000339239459300981,"myosin, putative"
"AT1G76010",1.27639321722014,1.86113256835112,0.0440646304904609,1.12647125402548e-05,1.56876289278563,0.0220379476015006,"Alba DNA/RNA-binding protein"
"AT5G47190",1.26913898386781,1.86611315068045,0.00992860648459405,8.20898613420565e-08,1.56762606727413,0.00496434428722769,"Ribosomal protein L19 family protein"
"AT3G52150",1.59137128346837,1.54348846182538,1.83802006308651e-05,1.45826964518106e-05,1.56742987264688,1.64814485413379e-05,"RNA-binding (RRM/RBD/RNP motifs) family protein"
"AT2G43720",1.52324826089919,1.60997721124089,0.0158665088325197,0.00352288643950873,1.56661273607004,0.0096946976360142,"Eukaryotic protein of unknown function (DUF842)"
"AT1G29970",1.32363067098003,1.80404494808917,0.0351713764157092,4.84113723252834e-05,1.5638378095346,0.0176098938940173,"60S ribosomal protein L18A-1"
"AT3G17670",1.57598087600471,1.54935216430695,0.0292464665332062,0.0188171621256543,1.56266652015583,0.0240318143294303,"tetratricopeptide repeat (TPR)-containing protein"
"AT5G65120",1.55668366622773,1.56238347806246,0.0049855928222424,0.00194873757334629,1.55953357214509,0.00346716519779434,NA
"AT1G31360",1.44373441510981,1.67352627813296,0.0195580285941921,0.000796103359241593,1.55863034662139,0.0101770659767169,"RECQ helicase L2"
"AT2G37410",1.6009216797499,1.51428029902851,0.00178908375859141,0.00182478683051003,1.5576009893892,0.00180693529455072,"translocase inner membrane subunit 17-2"
"AT5G09580",1.41846205262652,1.69081816165858,0.0402526833204626,0.00206872916316718,1.55464010714255,0.0211607062418149,"PTHR13734//PTHR13734:SF46 - TRNA-NUCLEOTIDYLTRANSFERASE/POLY A  POLYMERASE FAMILY MEMBER // SUBFAMILY NOT NAMED (1 of 1)"
"AT3G21140",1.46221877009137,1.64625787334259,0.0026200422163139,5.74562118420317e-05,1.55423832171698,0.00133874921407797,"Pyridoxamine 5'-phosphate oxidase family protein"
"AT1G29410",1.54907913460998,1.55599230761481,0.000383178706315053,0.000102787279831144,1.55253572111239,0.000242982993073098,"phosphoribosylanthranilate isomerase 3"
"AT1G60650",1.69574506584436,1.40800300994028,6.12226601441802e-06,0.000394979106032969,1.55187403789232,0.000200550686023693,"RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain"
"AT5G60340",1.38827262641466,1.71341616249277,0.0285600983729683,0.000385592862686828,1.55084439445372,0.0144728456178276,"P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"AT5G14640",1.63316455710535,1.46736882794666,3.50408212154682e-05,0.000199954595120153,1.550266692526,0.00011749770816781,"shaggy-like kinase 13"
"AT1G06790",1.36977184285646,1.72012334896976,0.0218052405858662,0.000149895466946125,1.54494759591311,0.0109775680264062,"RNA polymerase Rpb7 N-terminal domain-containing protein"
"AT5G41270",1.41271888704709,1.67711008376941,0.035274248956541,0.00163046455037548,1.54491448540825,0.0184523567534582,"PF04032 - RNAse P Rpr2/Rpp21/SNM1 subunit domain (Rpr2)  (1 of 1)"
"AT3G47530",1.37176870014528,1.71732247445203,0.00495243790425932,1.37913424856183e-05,1.54454558729866,0.00248311462337247,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT3G13460",1.32495001782405,1.75948082519714,0.0148500646507547,9.27881701923461e-06,1.54221542151059,0.00742967173388695,"evolutionarily conserved C-terminal region 2"
"AT4G09970",1.49898679858515,1.58391793945536,0.0494498752190021,0.0176145077809357,1.54145236902025,0.0335321914999689,NA
"AT5G37190",1.33822013358038,1.74459616619683,0.00707022261303064,3.42588991082095e-06,1.5414081498886,0.00353682425147073,"COP1-interacting protein 4"
"AT5G10900",1.29537936902754,1.78398769334348,0.0199955808520571,1.11980548451668e-05,1.53968353118551,0.0100033894534511,"Calcineurin-like metallo-phosphoesterase superfamily protein"
"AT3G25470",1.40429510851249,1.67391047744509,0.00142039427162352,3.14074809585348e-06,1.53910279297879,0.000711767509859686,"bacterial hemolysin-related"
"AT3G16010",1.52529997102665,1.54603568140115,0.00511074127542569,0.00183490645440032,1.5356678262139,0.00347282386491301,"Pentatricopeptide repeat (PPR-like) superfamily protein"
"AT5G18065",1.73533972723503,1.33571359109907,0.00067248493961176,0.0185081939681267,1.53552665916705,0.00959033945386922,NA
"AT2G35430",1.57623947499924,1.49359186124245,0.0399610753093555,0.0372726806656251,1.53491566812085,0.0386168779874903,"Zinc finger C-x8-C-x5-C-x3-H type family protein"
"AT2G19480",1.43345135269923,1.63598437512058,0.0149416460689228,0.000621631339802651,1.5347178639099,0.00778163870436272,"nucleosome assembly protein 1;2"
"AT1G06450",1.54046919684968,1.52268659086493,0.0287423767663948,0.0184663870781456,1.5315778938573,0.0236043819222702,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
"AT3G02370",1.4049229872713,1.65712331110974,0.0372909587836073,0.00230098405422991,1.53102314919052,0.0197959714189186,"PTHR21027 - TRNA-SPLICING ENDONUCLEASE SUBUNIT SEN54 (1 of 2)"
"AT1G78010",1.81382187941797,1.24483819031148,0.00013442161004362,0.0330886049500717,1.52933003486473,0.0166115132800577,"tRNA modification GTPase, putative"
"AT2G31660",1.43298437887009,1.62252261555447,0.012500901956871,0.00055048587620192,1.52775349721228,0.00652569391653648,"ARM repeat superfamily protein"
"AT1G04070",1.3441968560544,1.7077472613205,0.0355697047970961,0.000364527517894324,1.52597205868745,0.0179671161574952,"translocase of outer membrane 22-I"
"AT1G71730",1.29305536779106,1.75783582616654,0.0479637781141583,0.00011429783423382,1.5254455969788,0.024039037974196,NA
"AT4G10320",1.39872792772909,1.65131024082129,0.0175875622902692,0.000386906369563072,1.52501908427519,0.00898723432991612,"tRNA synthetase class I (I, L, M and V) family protein"
"AT1G49630",1.74645626672969,1.30076260493512,0.000217029756168567,0.0169102197948188,1.52360943583241,0.00856362477549368,"presequence protease 2"
"AT1G71210",1.35990722443038,1.68606827558295,0.00514842164458561,9.62469940526316e-06,1.52298775000667,0.00257902317199544,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT4G21550",1.52721617470434,1.51195449512693,0.0427363158087641,0.0262300922602728,1.51958533491564,0.0344832040345184,"VP1/ABI3-like 3"
"AT3G60900",1.28421713423774,1.7520286846944,0.0268634263794848,2.04734601383778e-05,1.51812290946607,0.0134419499198116,"FASCICLIN-like arabinogalactan-protein 10"
"AT4G24280",1.3726271230741,1.66278861858113,0.00598688504078479,2.28921189575189e-05,1.51770787082762,0.00300488857987115,"chloroplast heat shock protein 70-1"
"AT2G21860",1.4704788893578,1.56466647320491,0.0172751799775741,0.00341690105130236,1.51757268128135,0.0103460405144382,"violaxanthin de-epoxidase-related"
"AT3G13120",1.66675384294258,1.35264019419273,6.34285422188348e-05,0.00263088287141055,1.50969701856766,0.00134715570681469,"Ribosomal protein S10p/S20e family protein"
"AT3G07910",1.2276509635841,1.78953531821587,0.00471142908895507,3.57505711901258e-09,1.50859314089999,0.00235571633200609,"PTHR28525:SF1 - REACTIVE OXYGEN SPECIES MODULATOR 1 (1 of 1)"
"AT3G23910",1.13442328599126,1.88092111738183,0.0380366485833408,1.47191768297014e-08,1.50767220168655,0.0190183316512588,NA
"AT4G35910",1.42792762297274,1.58715811041791,0.0063444084258789,0.000305850581194561,1.50754286669532,0.00332512950353673,"Adenine nucleotide alpha hydrolases-like superfamily protein"
"AT5G65205",1.37174810673866,1.64166763127916,0.0336693974704752,0.0012909951371514,1.50670786900891,0.0174801963038133,"NAD(P)-binding Rossmann-fold superfamily protein"
"AT1G74850",1.5271704880231,1.48387685349697,0.00939006874386904,0.00645155443554545,1.50552367076004,0.00792081158970724,"plastid transcriptionally active 2"
"AT1G03840",1.72830312236428,1.28028996849406,0.000393312720171738,0.0239990918740061,1.50429654542917,0.0121962022970889,"C2H2 and C2HC zinc fingers superfamily protein"
"AT5G55840",1.45423235866881,1.54860018443373,0.0200569632709845,0.00425498686525631,1.50141627155127,0.0121559750681204,"Pentatricopeptide repeat (PPR) superfamily protein"
"AT5G46550",1.56290240137147,1.43883868029717,1.54558825052289e-06,9.74248374690598e-06,1.50087054083432,5.64403599871443e-06,"DNA-binding bromodomain-containing protein"
"AT5G09590",1.45960366758103,1.54152140225535,0.0139240975013337,0.00248860658297235,1.50056253491819,0.00820635204215301,"mitochondrial HSO70 2"
